Fecha,A_precio,A_change,B_precio,B_change,C_precio,C_change,D_precio,D_change,E_precio,E_change
12/01/2020,52570.28,06.02,44196.88,5.49,50295.49,4.92,38247.73,-4.03,46635.05,-4.88
13/01/2020,52981.50,6.38,44439.29,5.95,50432.64,5.74,38191.31,4.97,46503.77,04.07
14/01/2020,53573.14,-5.76,44822.20,-5.32,50742.54,-4.99,38334.84,-3.55,46562.07,3.39
15/01/2020,53254.79,-4.95,44618.36,-4.41,50595.40,-3.69,38300.13,2.87,46591.73,4.33
16/01/2020,53113.55,5.37,44536.46,05.04,50555.36,05.08,38317.78,4.64,46667.31,4.51
17/01/2020,53328.30,0.00,44690.77,0.00,50716.18,0.00,38421.58,0.00,46757.99,0.00
18/01/2020,53328.30,0.00,44690.77,0.00,50716.18,0.00,38421.58,0.00,46757.99,0.00
19/01/2020,53328.30,4.14,44690.77,4.19,50716.18,4.75,38421.58,4.83,46757.99,05.01
20/01/2020,53391.41,-4.80,44756.89,-4.29,50831.70,-2.10,38546.42,04.08,46908.33,4.59
21/01/2020,53269.56,-6.26,44683.81,-5.85,50823.54,-5.62,38605.47,-4.75,47006.53,-3.99
22/01/2020,52746.15,4.91,44337.57,4.28,50546.41,2.46,38489.64,-3.42,46952.24,-4.42
23/01/2020,52882.34,-5.72,44410.00,-5.36,50558.11,-5.42,38459.14,-4.77,46869.20,-4.56
24/01/2020,52576.88,0.00,44196.59,0.00,50332.95,0.00,38341.02,0.00,46773.93,0.00
25/01/2020,52576.88,0.00,44196.59,0.00,50332.95,0.00,38341.02,0.00,46773.93,0.00
26/01/2020,52576.88,05.09,44196.59,4.53,50332.95,3.89,38341.02,-3.50,46773.93,-4.03
27/01/2020,52739.65,-5.56,44289.26,-5.08,50381.90,-4.43,38307.89,-2.69,46717.87,3.91
28/01/2020,52480.86,5.38,44128.30,05.04,50298.12,4.77,38293.15,4.30,46767.73,4.11
29/01/2020,52698.77,-4.05,44283.54,-3.82,50416.20,-3.92,38367.13,-3.34,46828.70,-3.72
30/01/2020,52641.21,4.77,44237.71,4.12,50366.00,1.57,38338.81,-3.78,46787.43,-3.99
31/01/2020,52758.89,0.00,44299.17,0.00,50370.81,0.00,38294.81,0.00,46733.49,0.00
1/02/2020,52758.89,0.00,44299.17,0.00,50370.81,0.00,38294.81,0.00,46733.49,0.00
2/02/2020,52758.89,-5.60,44299.17,-5.13,50370.81,-4.77,38294.81,-4.05,46733.49,-2.52
3/02/2020,52487.45,-6.31,44129.68,-5.84,50253.38,-5.62,38237.45,-4.49,46721.09,-1.83
4/02/2020,51938.79,5.72,43784.64,5.33,49977.47,5.14,38147.96,4.45,46714.88,04.09
5/02/2020,52243.32,4.71,43991.87,4.27,50147.58,3.74,38233.27,2.11,46774.52,-1.82
6/02/2020,52354.54,5.86,44063.42,5.41,50189.80,5.17,38241.55,4.13,46768.35,2.92
7/02/2020,52703.52,0.00,44286.31,0.00,50365.90,0.00,38303.61,0.00,46786.87,0.00
8/02/2020,52703.52,0.00,44286.31,0.00,50365.90,0.00,38303.61,0.00,46786.87,0.00
9/02/2020,52703.52,4.78,44286.31,4.48,50365.90,4.66,38303.61,4.11,46786.87,4.42
10/02/2020,52822.52,5.35,44374.67,4.90,50471.68,4.54,38364.30,04.01,46870.19,3.61
11/02/2020,53033.39,5.31,44508.85,4.63,50565.76,2.75,38419.47,-4.30,46907.31,-4.60
12/02/2020,53236.46,4.54,44611.42,4.15,50581.44,3.48,38346.01,2.85,46807.40,-2.00
13/02/2020,53330.03,5.37,44675.09,4.61,50613.86,3.41,38363.29,-3.39,46799.99,-4.41
14/02/2020,53544.46,0.00,44775.82,0.00,50644.03,0.00,38333.55,0.00,46717.44,0.00
15/02/2020,53544.46,0.00,44775.82,0.00,50644.03,0.00,38333.55,0.00,46717.44,0.00
16/02/2020,53544.46,-4.85,44775.82,-4.45,50644.03,-4.68,38333.55,-4.35,46717.44,-4.27
17/02/2020,53416.71,-3.83,44690.38,-2.83,50536.14,-3.39,38255.94,-3.23,46645.87,-3.05
18/02/2020,53370.50,-4.97,44673.38,-4.93,50506.53,-5.34,38230.54,-5.14,46624.78,-5.15
19/02/2020,53226.96,5.10,44535.21,04.05,50298.33,-4.12,38060.14,-5.01,46451.54,-5.33
20/02/2020,53390.30,05.06,44592.58,2.93,50237.04,-4.86,37910.88,-5.41,46245.32,-5.73
21/02/2020,53548.16,0.00,44611.30,0.00,50107.94,0.00,37686.39,0.00,45936.12,0.00
22/02/2020,53548.16,0.00,44611.30,0.00,50107.94,0.00,37686.39,0.00,45936.12,0.00
23/02/2020,53548.16,-2.55,44611.30,-4.06,50107.94,-5.00,37686.39,-5.17,45936.12,-5.47
24/02/2020,53535.41,-7.05,44553.31,-6.58,49960.14,-5.98,37510.48,-3.67,45697.54,5.13
25/02/2020,52379.19,-6.31,43831.76,-5.75,49563.02,-5.09,37471.22,-2.32,45866.40,4.51
26/02/2020,51831.75,-6.17,43518.24,-5.56,49400.07,-5.56,37461.02,-5.05,45957.25,-4.75
27/02/2020,51351.44,-6.81,43259.69,-6.36,49140.97,-6.26,37305.40,-5.79,45841.86,-5.59
28/02/2020,50441.77,0.00,42680.88,0.00,48620.20,0.00,36979.53,0.00,45573.94,0.00
29/02/2020,50441.77,0.00,42680.88,0.00,48620.20,0.00,36979.53,0.00,45573.94,0.00
1/03/2020,50441.77,-6.59,42680.88,-6.25,48620.20,-6.11,36979.53,-5.26,45573.94,-4.38
2/03/2020,49711.00,6.63,42162.04,6.14,48168.34,5.79,36786.67,05.08,45494.45,4.85
3/03/2020,50467.42,-5.31,42623.98,-3.66,48496.44,5.21,36947.61,5.28,45621.90,5.51
4/03/2020,50264.40,6.54,42585.28,6.27,48679.43,6.44,37144.96,6.25,45870.00,6.31
5/03/2020,50955.05,-4.51,43115.19,-1.96,49302.75,4.70,37664.03,4.46,46421.97,4.81
6/03/2020,50863.98,0.00,43108.06,0.00,49412.68,0.00,37750.58,0.00,46544.41,0.00
7/03/2020,50863.98,0.00,43108.06,0.00,49412.68,0.00,37750.58,0.00,46544.41,0.00
8/03/2020,50863.98,-6.74,43108.06,-6.16,49412.68,-5.82,37750.58,-3.68,46544.41,5.32
9/03/2020,50021.91,-7.68,42636.13,-7.17,49076.47,-6.61,37711.07,-5.25,46749.10,5.29
10/03/2020,47854.16,06.03,41336.91,5.23,48331.83,-3.66,37521.26,-4.06,46948.10,-4.16
11/03/2020,48269.09,-7.10,41523.16,-6.63,48292.94,-6.21,37463.28,-5.32,46883.79,-3.04
12/03/2020,47051.07,-7.97,40763.09,-7.59,47796.22,-7.48,37259.13,-7.03,46862.81,-6.81
13/03/2020,44150.72,0.00,38790.51,0.00,46026.48,0.00,36129.44,0.00,45954.82,0.00
14/03/2020,44150.72,0.00,38790.51,0.00,46026.48,0.00,36129.44,0.00,45954.82,0.00
15/03/2020,44150.72,6.37,38790.51,5.77,46026.48,4.86,36129.44,4.54,45954.82,4.16
16/03/2020,44734.33,-8.07,39111.56,-7.56,46155.94,-7.06,36223.07,-5.56,46018.64,5.71
17/03/2020,41532.84,5.85,37184.47,5.29,44987.95,04.06,35963.11,4.40,46320.38,04.08
18/03/2020,41880.49,-7.50,37382.07,-7.27,45046.03,-7.33,36044.84,-6.98,46379.74,-6.90
19/03/2020,40071.44,-5.63,35949.46,-5.67,43516.20,-6.35,34971.13,-6.25,45387.48,-5.95
20/03/2020,39792.00,0.00,35659.47,0.00,42943.26,0.00,34451.96,0.00,45003.93,0.00
21/03/2020,39792.00,0.00,35659.47,0.00,42943.26,0.00,34451.96,0.00,45003.93,0.00
22/03/2020,39792.00,-4.25,35659.47,-4.84,42943.26,-5.17,34451.96,-5.53,45003.93,-5.79
23/03/2020,39721.57,-6.86,35533.24,-6.56,42766.62,-6.68,34200.30,-6.32,44676.56,-6.12
24/03/2020,38767.90,6.99,34828.76,6.43,41968.99,06.01,33643.42,4.80,44220.56,-3.03
25/03/2020,39854.20,6.89,35448.55,6.58,42376.58,6.62,33765.06,06.02,44199.77,5.57
26/03/2020,40835.22,07.05,36170.97,6.72,43123.01,6.61,34176.05,06.03,44461.03,5.59
27/03/2020,41986.86,0.00,37003.21,0.00,43862.99,0.00,34591.66,0.00,44728.69,0.00
28/03/2020,41986.86,0.00,37003.21,0.00,43862.99,0.00,34591.66,0.00,44728.69,0.00
29/03/2020,41986.86,-6.62,37003.21,-6.07,43862.99,-5.63,34591.66,-4.54,44728.69,-2.72
30/03/2020,41240.51,6.62,36570.03,06.05,43583.49,5.66,34497.66,4.76,44713.53,3.94
31/03/2020,41989.52,06.02,36994.30,5.98,43870.72,5.87,34614.06,4.99,44765.18,4.79
1/04/2020,42400.76,-6.35,37391.29,-5.75,44225.32,-2.65,34761.32,5.14,44885.84,5.93
2/04/2020,41827.31,5.95,37075.56,5.68,44211.21,5.42,34931.72,4.67,45262.53,04.07
3/04/2020,42210.24,0.00,37369.13,0.00,44437.79,0.00,35037.99,0.00,45321.30,0.00
4/04/2020,42210.24,0.00,37369.13,0.00,44437.79,0.00,35037.99,0.00,45321.30,0.00
5/04/2020,42210.24,-4.26,37369.13,-4.63,44437.79,-4.97,35037.99,-5.29,45321.30,-5.14
6/04/2020,42139.62,6.83,37266.42,6.42,44294.39,06.03,34840.52,5.33,45150.49,4.58
7/04/2020,43065.79,5.53,37880.81,5.36,44708.27,5.37,35046.40,4.41,45247.95,2.95
8/04/2020,43318.85,6.72,38094.27,6.29,44922.31,6.22,35128.82,5.69,45267.14,5.56
9/04/2020,44149.10,0.00,38631.18,0.00,45422.91,0.00,35424.50,0.00,45525.96,0.00
10/04/2020,44149.10,0.00,38631.18,0.00,45422.91,0.00,35424.50,0.00,45525.96,0.00
11/04/2020,44149.10,0.00,38631.18,0.00,45422.91,0.00,35424.50,0.00,45525.96,0.00
12/04/2020,44149.10,3.55,38631.18,05.07,45422.91,5.62,35424.50,5.80,45525.96,06.05
13/04/2020,44183.88,5.40,38790.96,5.25,45699.25,5.54,35756.10,05.09,45951.99,4.67
14/04/2020,44405.75,6.69,38981.91,6.38,45954.58,06.06,35918.71,5.18,46059.02,4.15
15/04/2020,45210.35,-5.18,39574.74,-4.82,46384.30,-3.57,36095.53,3.43,46122.18,3.40
16/04/2020,45033.33,-5.16,39450.56,-4.96,46348.80,-4.65,36126.55,-3.62,46152.10,-3.01
17/04/2020,44859.99,0.00,39307.35,0.00,46244.43,0.00,36089.16,0.00,46131.75,0.00
18/04/2020,44859.99,0.00,39307.35,0.00,46244.43,0.00,36089.16,0.00,46131.75,0.00
19/04/2020,44859.99,6.36,39307.35,06.02,46244.43,5.86,36089.16,5.32,46131.75,5.10
20/04/2020,45437.48,-5.10,39719.63,-4.08,46595.24,-2.11,36293.53,3.85,46295.14,4.11
21/04/2020,45273.10,-6.41,39660.21,-6.09,46586.97,-5.66,36340.41,-4.57,46356.39,-2.47
22/04/2020,44662.42,5.45,39217.16,5.10,46298.73,4.85,36243.41,4.62,46344.54,4.37
23/04/2020,44894.20,05.04,39381.26,4.90,46425.99,5.27,36344.88,4.92,46423.46,5.20
24/04/2020,45048.92,0.00,39514.95,0.00,46620.33,0.00,36481.98,0.00,46604.21,0.00
25/04/2020,45048.92,0.00,39514.95,0.00,46620.33,0.00,36481.98,0.00,46604.21,0.00
26/04/2020,45048.92,-5.18,39514.95,-4.88,46620.33,-4.38,36481.98,2.84,46604.21,05.07
27/04/2020,44871.33,6.37,39383.15,06.03,46540.25,06.03,36499.08,5.56,46763.85,5.50
28/04/2020,45453.76,5.41,39797.17,5.18,46957.23,5.20,36759.98,4.83,47007.46,04.02
29/04/2020,45677.50,5.58,39975.58,5.41,47137.81,5.17,36885.05,4.78,47063.28,4.66
30/04/2020,45941.49,0.00,40198.93,0.00,47314.31,0.00,37004.35,0.00,47169.15,0.00
1/05/2020,45941.49,0.00,40198.93,0.00,47314.31,0.00,37004.35,0.00,47169.15,0.00
2/05/2020,45941.49,0.00,40198.93,0.00,47314.31,0.00,37004.35,0.00,47169.15,0.00
3/05/2020,45941.49,-6.52,40198.93,-5.77,47314.31,-4.59,37004.35,3.66,47169.15,5.26
4/05/2020,45262.57,-6.18,39879.69,-5.93,47216.02,-5.53,37043.24,-4.12,47360.77,3.32
5/05/2020,44779.90,4.65,39503.38,4.96,46963.27,05.06,36981.46,4.95,47388.50,05.06
6/05/2020,44884.46,5.33,39646.46,05.08,47120.54,05.01,37122.16,4.39,47545.66,4.14
7/05/2020,45091.53,05.01,39807.87,4.88,47269.87,4.81,37202.49,4.33,47608.45,4.71
8/05/2020,45240.82,0.00,39939.29,0.00,47392.44,0.00,37278.61,0.00,47718.95,0.00
9/05/2020,45240.82,0.00,39939.29,0.00,47392.44,0.00,37278.61,0.00,47718.95,0.00
10/05/2020,45240.82,2.68,39939.29,2.39,47392.44,4.34,37278.61,4.86,47718.95,4.94
11/05/2020,45255.39,-5.37,39950.15,-4.74,47469.00,3.98,37408.03,05.03,47858.13,5.43
12/05/2020,45040.20,-5.95,39835.68,-5.18,47522.56,2.74,37560.66,4.86,48085.63,5.32
13/05/2020,44657.96,-6.58,39658.77,-6.11,47537.98,-5.63,37689.22,-4.18,48290.84,3.29
14/05/2020,43934.86,-3.99,39208.88,-3.93,47260.45,-4.37,37624.12,-1.97,48317.63,3.10
15/05/2020,43880.69,0.00,39157.83,0.00,47181.44,0.00,37616.97,0.00,48339.80,0.00
16/05/2020,43880.69,0.00,39157.83,0.00,47181.44,0.00,37616.97,0.00,48339.80,0.00
17/05/2020,43880.69,5.38,39157.83,5.21,47181.44,5.26,37616.97,4.81,48339.80,4.68
18/05/2020,44096.78,6.80,39340.33,6.49,47373.43,6.40,37740.30,5.99,48448.00,5.75
19/05/2020,44998.52,3.62,39999.58,04.06,47977.89,05.03,38140.16,4.87,48763.18,5.00
20/05/2020,45035.88,0.00,40057.38,0.00,48131.02,0.00,38269.87,0.00,48911.27,0.00
21/05/2020,45035.88,-5.80,40057.38,-5.09,48131.02,-4.05,38269.87,4.64,48911.27,5.15
22/05/2020,44706.59,0.00,39894.30,0.00,48073.49,0.00,38373.19,0.00,49083.27,0.00
23/05/2020,44706.59,0.00,39894.30,0.00,48073.49,0.00,38373.19,0.00,49083.27,0.00
24/05/2020,44706.59,-5.09,39894.30,-4.03,48073.49,5.31,38373.19,5.82,49083.27,5.97
25/05/2020,44544.08,5.10,39838.01,4.96,48275.15,5.13,38711.38,4.87,49474.95,4.62
26/05/2020,44708.17,6.16,39980.82,5.60,48443.41,4.14,38841.93,-4.49,49576.13,-5.50
27/05/2020,45181.10,6.65,40252.28,5.93,48506.25,-3.75,38752.92,-5.85,49331.01,-6.31
28/05/2020,45953.41,-5.23,40630.31,-3.86,48463.84,5.40,38406.86,5.64,48779.15,06.01
29/05/2020,45767.07,0.00,40582.70,0.00,48685.62,0.00,38689.40,0.00,49186.55,0.00
30/05/2020,45767.07,0.00,40582.70,0.00,48685.62,0.00,38689.40,0.00,49186.55,0.00
31/05/2020,45767.07,-5.71,40582.70,-5.18,48685.62,-3.96,38689.40,04.03,49186.55,4.45
1/06/2020,45465.06,2.86,40404.32,3.33,48633.07,-2.01,38745.86,0.24,49271.76,3.16
2/06/2020,45482.56,5.47,40432.14,05.08,48625.61,3.97,38745.07,-3.55,49295.38,-4.74
3/06/2020,45719.40,05.07,40593.07,4.41,48678.61,-5.02,38710.38,-5.35,49180.98,-5.57
4/06/2020,45878.26,5.92,40675.03,05.08,48527.30,-3.73,38498.86,-5.21,48917.82,-5.68
5/06/2020,46251.02,0.00,40836.28,0.00,48485.79,0.00,38315.85,0.00,48623.43,0.00
6/06/2020,46251.02,0.00,40836.28,0.00,48485.79,0.00,38315.85,0.00,48623.43,0.00
7/06/2020,46251.02,06.02,40836.28,5.40,48485.79,-3.87,38315.85,-5.25,48623.43,-5.68
8/06/2020,46661.57,6.47,41058.32,5.86,48437.64,4.37,38125.44,-4.65,48329.73,-5.55
9/06/2020,47306.38,-2.37,41408.59,-0.70,48516.97,4.26,38020.93,4.19,48071.23,4.47
10/06/2020,47295.70,-6.07,41406.58,-5.24,48587.64,4.84,38087.01,5.56,48158.86,5.76
11/06/2020,46862.23,-6.39,41217.28,-5.93,48713.49,-5.12,38347.89,-3.87,48477.44,2.83
12/06/2020,46269.14,0.00,40842.96,0.00,48546.32,0.00,38299.71,0.00,48494.45,0.00
13/06/2020,46269.14,0.00,40842.96,0.00,48546.32,0.00,38299.71,0.00,48494.45,0.00
14/06/2020,46269.14,5.90,40842.96,5.36,48546.32,3.67,38299.71,-0.70,48494.45,-3.93
15/06/2020,46634.81,3.68,41055.47,3.89,48585.39,1.35,38297.69,2.88,48443.56,2.64
16/06/2020,46674.29,-5.14,41104.48,-4.63,48589.24,-4.97,38315.53,-4.90,48457.59,-4.74
17/06/2020,46503.71,6.94,41002.11,6.50,48444.55,6.42,38180.59,5.80,48343.11,5.16
18/06/2020,47531.55,6.51,41664.29,6.19,49059.44,6.37,38510.67,06.08,48517.62,5.93
19/06/2020,48202.61,0.00,42152.58,0.00,49642.55,0.00,38948.20,0.00,48894.74,0.00
20/06/2020,48202.61,0.00,42152.58,0.00,49642.55,0.00,38948.20,0.00,48894.74,0.00
21/06/2020,48202.61,5.81,42152.58,5.74,49642.55,6.25,38948.20,06.07,48894.74,6.18
22/06/2020,48535.09,-3.55,42463.31,-3.66,50159.25,-5.10,39380.64,-5.15,49379.75,-5.26
23/06/2020,48500.26,5.89,42424.57,5.49,49994.86,5.53,39208.35,4.82,49186.81,3.99
24/06/2020,48863.22,-5.79,42666.62,-5.19,50246.59,-4.92,39331.76,-4.58,49240.84,-3.46
25/06/2020,48536.52,-5.33,42487.50,-4.88,50109.62,-4.63,39234.18,1.64,49209.14,4.33
26/06/2020,48330.88,0.00,42355.74,0.00,50006.76,0.00,39239.31,0.00,49285.17,0.00
27/06/2020,48330.88,0.00,42355.74,0.00,50006.76,0.00,39239.31,0.00,49285.17,0.00
28/06/2020,48330.88,0.00,42355.74,0.00,50006.76,0.00,39239.31,0.00,49285.17,0.00
29/06/2020,48330.88,-4.44,42355.74,-4.25,50006.76,-4.90,39239.31,-4.73,49285.17,-4.93
30/06/2020,48245.84,5.90,42285.46,5.31,49872.97,4.58,39125.73,2.19,49147.18,-3.88
1/07/2020,48611.63,4.67,42487.21,4.72,49970.48,4.63,39134.63,4.27,49098.61,4.22
2/07/2020,48717.99,4.52,42599.91,4.54,50072.81,3.30,39206.51,-4.17,49166.40,-4.14
3/07/2020,48809.51,0.00,42693.24,0.00,50099.92,0.00,39141.58,0.00,49103.74,0.00
4/07/2020,48809.51,0.00,42693.24,0.00,50099.92,0.00,39141.58,0.00,49103.74,0.00
5/07/2020,48809.51,5.77,42693.24,5.34,50099.92,5.18,39141.58,4.18,49103.74,3.61
6/07/2020,49130.49,6.37,42901.30,6.19,50277.31,6.12,39207.24,5.62,49140.55,5.51
7/07/2020,49715.84,-5.95,43390.95,-5.42,50731.32,-4.04,39483.07,3.98,49388.64,4.73
8/07/2020,49332.66,-5.49,43164.12,-4.74,50674.40,-2.76,39536.75,4.63,49501.46,4.99
9/07/2020,49089.75,-6.07,43049.65,-5.86,50658.63,-6.04,39639.66,-5.92,49647.80,-6.05
10/07/2020,48656.10,0.00,42698.32,0.00,50237.57,0.00,39266.42,0.00,49221.61,0.00
11/07/2020,48656.10,0.00,42698.32,0.00,50237.57,0.00,39266.42,0.00,49221.61,0.00
12/07/2020,48656.10,6.26,42698.32,5.67,50237.57,05.07,39266.42,03.04,49221.61,-4.06
13/07/2020,49180.58,-4.45,42986.97,-4.20,50397.06,-4.53,39287.28,-4.54,49163.71,-4.59
14/07/2020,49095.20,3.80,42920.09,3.71,50303.93,3.16,39193.26,4.16,49065.51,4.28
15/07/2020,49139.79,0.00,42961.04,0.00,50327.47,0.00,39257.35,0.00,49137.53,0.00
16/07/2020,49139.79,-4.93,42961.04,-4.96,50327.47,-5.29,39257.35,-5.10,49137.53,-5.21
17/07/2020,49001.00,0.00,42818.95,0.00,50129.58,0.00,39092.92,0.00,48954.63,0.00
18/07/2020,49001.00,0.00,42818.95,0.00,50129.58,0.00,39092.92,0.00,48954.63,0.00
19/07/2020,49001.00,3.18,42818.95,-4.28,50129.58,-5.49,39092.92,-5.64,48954.63,-6.06
20/07/2020,49025.06,5.14,42746.72,4.75,49887.77,3.96,38812.06,-1.58,48526.06,-4.05
21/07/2020,49195.64,-0.14,42862.84,2.47,49940.42,4.27,38807.19,3.73,48468.41,3.88
22/07/2020,49196.51,-5.74,42874.61,-5.22,50012.18,-4.78,38848.73,01.09,48516.84,4.70
23/07/2020,48884.94,-6.05,42688.76,-5.16,49893.06,4.34,38851.71,5.40,48627.21,5.80
24/07/2020,48460.19,0.00,42515.15,0.00,49970.04,0.00,39074.06,0.00,48956.13,0.00
25/07/2020,48460.19,0.00,42515.15,0.00,49970.04,0.00,39074.06,0.00,48956.13,0.00
26/07/2020,48460.19,-4.73,42515.15,-4.00,49970.04,3.78,39074.06,4.53,48956.13,4.99
27/07/2020,48346.50,06.05,42460.53,5.56,50014.07,4.75,39167.17,-3.02,49102.85,-4.95
28/07/2020,48770.54,3.43,42720.60,4.17,50129.52,3.96,39146.61,3.49,48961.55,3.27
29/07/2020,48801.55,-5.86,42785.36,-5.53,50181.99,-5.42,39179.29,-4.45,48987.76,-2.32
30/07/2020,48450.41,-6.07,42533.34,-5.76,49955.66,-5.76,39093.62,-5.23,48977.60,-4.93
31/07/2020,48019.32,0.00,42216.03,0.00,49637.75,0.00,38906.58,0.00,48839.05,0.00
1/08/2020,48019.32,0.00,42216.03,0.00,49637.75,0.00,38906.58,0.00,48839.05,0.00
2/08/2020,48019.32,4.86,42216.03,4.95,49637.75,4.98,38906.58,4.57,48839.05,4.77
3/08/2020,48148.82,5.73,42357.06,5.33,49783.46,05.01,39003.41,4.31,48957.36,3.94
4/08/2020,48457.17,6.26,42563.26,5.82,49932.89,5.87,39077.61,5.15,49009.02,4.70
5/08/2020,48979.19,6.35,42900.78,5.93,50287.86,5.94,39250.46,5.34,49119.19,4.89
6/08/2020,49551.68,4.97,43277.53,4.74,50667.23,2.43,39458.81,-3.67,49252.65,-3.60
7/08/2020,49695.54,0.00,43391.45,0.00,50678.62,0.00,39419.53,0.00,49215.95,0.00
8/08/2020,49695.54,0.00,43391.45,0.00,50678.62,0.00,39419.53,0.00,49215.95,0.00
9/08/2020,49695.54,5.55,43391.45,5.25,50678.62,3.96,39419.53,-1.31,49215.95,-2.76
10/08/2020,49953.04,6.53,43582.66,6.10,50730.97,5.94,39415.84,5.24,49200.22,4.90
11/08/2020,50638.60,-4.32,44030.68,2.27,51110.77,4.27,39604.07,4.32,49334.73,04.03
12/08/2020,50563.66,4.61,44040.40,4.42,51181.94,3.72,39679.23,3.30,49391.18,2.29
13/08/2020,50663.79,4.98,44123.55,4.72,51223.27,4.98,39706.42,4.65,49401.03,4.38
14/08/2020,50809.89,0.00,44235.45,0.00,51368.64,0.00,39811.14,0.00,49480.47,0.00
15/08/2020,50809.89,0.00,44235.45,0.00,51368.64,0.00,39811.14,0.00,49480.47,0.00
16/08/2020,50809.89,5.28,44235.45,4.53,51368.64,4.27,39811.14,3.62,49480.47,3.36
17/08/2020,51007.04,5.99,44328.11,5.67,51440.12,5.37,39848.32,4.38,49509.20,3.99
18/08/2020,51405.86,-5.68,44617.11,-5.28,51655.30,-5.01,39928.30,-4.36,49563.48,-4.34
19/08/2020,51114.09,-6.69,44420.37,-6.18,51505.65,-5.74,39849.71,-3.49,49486.54,4.31
20/08/2020,50305.79,-4.84,43937.16,-4.66,51195.13,-3.99,39816.98,-1.35,49560.70,3.66
21/08/2020,50179.02,0.00,43832.04,0.00,51141.12,0.00,39813.13,0.00,49599.59,0.00
22/08/2020,50179.02,0.00,43832.04,0.00,51141.12,0.00,39813.13,0.00,49599.59,0.00
23/08/2020,50179.02,6.11,43832.04,5.71,51141.12,5.61,39813.13,4.67,49599.59,4.27
24/08/2020,50631.13,4.98,44133.97,4.94,51413.05,4.97,39919.69,4.73,49670.81,4.76
25/08/2020,50777.30,-4.89,44274.24,-3.95,51556.54,3.86,40033.34,4.38,49787.73,4.77
26/08/2020,50644.89,5.18,44222.19,4.92,51603.83,5.22,40113.01,4.97,49905.91,05.06
27/08/2020,50822.27,-4.29,44359.76,-4.11,51788.80,-4.30,40257.70,-3.65,50062.99,-3.71
28/08/2020,50749.42,0.00,44298.89,0.00,51715.11,0.00,40219.38,0.00,50022.24,0.00
29/08/2020,50749.42,0.00,44298.89,0.00,51715.11,0.00,40219.38,0.00,50022.24,0.00
30/08/2020,50749.42,-2.14,44298.89,-1.93,51715.11,-3.72,40219.38,-2.88,50022.24,-4.23
31/08/2020,50740.93,-6.12,44291.97,-5.85,51673.92,-5.60,40201.65,-4.94,49953.34,-4.38
1/09/2020,50284.90,-0.21,43945.29,-2.87,51404.03,2.89,40062.42,3.67,49873.61,2.98
2/09/2020,50285.71,5.62,43927.70,5.24,51422.11,4.14,40101.86,-1.79,49893.20,-3.42
3/09/2020,50562.15,-5.88,44116.45,-5.38,51484.86,-4.82,40095.85,-4.48,49862.62,-3.37
4/09/2020,50203.12,0.00,43899.55,0.00,51360.65,0.00,40007.40,0.00,49833.44,0.00
5/09/2020,50203.12,0.00,43899.55,0.00,51360.65,0.00,40007.40,0.00,49833.44,0.00
6/09/2020,50203.12,-5.97,43899.55,-5.62,51360.65,-5.52,40007.40,-4.70,49833.44,-3.89
7/09/2020,49810.03,-3.29,43624.99,-2.76,51110.10,-3.95,39897.60,-3.43,49784.50,-4.21
8/09/2020,49783.17,-5.82,43609.18,-5.29,51058.32,-4.99,39866.62,-4.51,49716.97,-4.32
9/09/2020,49447.29,-5.41,43409.90,-5.20,50910.72,-5.35,39775.66,-4.54,49642.14,-4.31
10/09/2020,49224.37,-5.70,43228.60,-5.57,50700.92,-5.38,39682.26,-5.01,49567.40,-5.07
11/09/2020,48924.91,0.00,42965.86,0.00,50484.35,0.00,39532.43,0.00,49408.35,0.00
12/09/2020,48924.91,0.00,42965.86,0.00,50484.35,0.00,39532.43,0.00,49408.35,0.00
13/09/2020,48924.91,5.30,42965.86,04.05,50484.35,-2.26,39532.43,-4.63,49408.35,-4.88
14/09/2020,49124.27,06.02,43023.53,5.63,50474.77,5.41,39429.67,4.72,49276.13,4.40
15/09/2020,49536.44,-5.25,43303.25,-4.73,50698.33,-4.18,39542.02,-3.50,49357.42,-2.74
16/09/2020,49345.78,4.36,43189.96,3.92,50632.73,2.81,39508.98,-3.64,49341.89,-4.30
17/09/2020,49423.94,0.00,43240.21,0.00,50649.33,0.00,39470.71,0.00,49268.00,0.00
18/09/2020,49423.94,0.00,43240.21,0.00,50649.33,0.00,39470.71,0.00,49268.00,0.00
19/09/2020,49423.94,0.00,43240.21,0.00,50649.33,0.00,39470.71,0.00,49268.00,0.00
20/09/2020,49423.94,-5.02,43240.21,-4.92,50649.33,-5.12,39470.71,-5.10,49268.00,-4.73
21/09/2020,49272.27,-5.77,43102.60,-5.44,50482.52,-5.12,39306.35,-4.11,49154.66,2.51
22/09/2020,48951.88,3.88,42872.08,3.43,50314.40,-3.61,39245.24,-3.35,49167.01,-3.75
23/09/2020,49000.34,-5.40,42903.06,-4.90,50277.40,-4.40,39216.86,-4.35,49124.34,-4.26
24/09/2020,48777.85,4.85,42768.14,-2.21,50195.98,-5.22,39139.20,-5.32,49053.26,-5.43
25/09/2020,48905.37,0.00,42759.06,0.00,50010.84,0.00,38934.13,0.00,48824.03,0.00
26/09/2020,48905.37,0.00,42759.06,0.00,50010.84,0.00,38934.13,0.00,48824.03,0.00
27/09/2020,48905.37,4.43,42759.06,3.57,50010.84,-4.45,38934.13,-4.49,48824.03,-4.54
